0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-467.943695
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-467.943695
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-467.943695
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4802376518157745312000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4544501760501568378000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
72250700752997536360000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4802376518157745312000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4544501760501568378000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
72250700752997536360000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4802376518157745312000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4544501760501568378000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
72250700752997536360000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4802376518157745312000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
4544501760501568378000000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
72250700752997536360000000000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-NAN
