6.000000,20.000000,1.111111,10000.000000,0.000000,0.000000,64.234047
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,64.927399
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,64.927399
15.000000,195.000000,10.833333,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,67.007591
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.660881
64.000000,54251.000000,3013.944336,10000.000000,0.000000,0.000000,67.007591
41.000000,12267.000000,681.500000,10000.000000,0.000000,0.000000,67.007591
66.000000,5610.000000,311.666656,10000.000000,0.000000,0.000000,67.007591
54.000000,12637.000000,702.055542,10000.000000,0.000000,0.000000,67.007591
50.000000,795.000000,44.166668,10000.000000,0.000000,0.000000,67.007591
62.000000,39835.000000,2213.055664,10000.000000,0.000000,0.000000,67.007591
18.000000,44.000000,2.444444,10000.000000,0.000000,0.000000,67.007591
9.000000,78.000000,4.333333,10000.000000,0.000000,0.000000,66.660881
26.000000,98.000000,5.444445,10000.000000,0.000000,0.000000,66.314171
47.000000,4523.000000,251.277771,10000.000000,0.000000,0.000000,65.620819
10.000000,384.000000,21.333334,10000.000000,0.000000,0.000000,65.620819
6.000000,23.000000,1.277778,10000.000000,0.000000,0.000000,65.620819
48.000000,1968.000000,109.333336,10000.000000,0.000000,0.000000,65.620819
62.000000,3242.000000,180.111115,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
87.000000,9646.000000,535.888916,10000.000000,0.000000,0.000000,65.620819
14.000000,441.000000,24.500000,10000.000000,0.000000,0.000000,65.620819
24.000000,3042.000000,169.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,65.620819
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,66.314171
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,67.007591
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,67.007591
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,67.007591
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,67.007591
94.000000,22272.000000,1237.333374,10000.000000,0.000000,0.000000,67.007591
55.000000,544.000000,30.222221,10000.000000,0.000000,0.000000,66.660881
161.000000,112350.000000,6241.666504,10000.000000,0.000000,0.000000,66.314171
15.000000,223.000000,12.388889,10000.000000,0.000000,0.000000,65.620819
101.000000,3645.000000,202.500000,10000.000000,0.000000,0.000000,65.274109
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,64.234047
30.000000,124.000000,6.888889,10000.000000,0.000000,0.000000,64.234047
27.000000,186.000000,10.333333,10000.000000,0.000000,0.000000,64.234047
15.000000,143.000000,7.944445,10000.000000,0.000000,0.000000,63.540634
18.000000,97.000000,5.388889,10000.000000,0.000000,0.000000,63.540634
48.000000,3183.000000,176.833328,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
71.000000,14149.000000,786.055542,10000.000000,0.000000,0.000000,62.847218
21.000000,4448.000000,247.111115,10000.000000,0.000000,0.000000,62.847218
17.000000,56.000000,3.111111,10000.000000,0.000000,0.000000,62.153862
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
37.000000,361.000000,20.055555,10000.000000,0.000000,0.000000,61.460445
34.000000,1621.000000,90.055557,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
37.000000,17272.000000,959.555542,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
2.000000,6.000000,0.333333,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
52.000000,21384.000000,1188.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.113739
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,60.767094
14.000000,63.000000,3.500000,10000.000000,0.000000,0.000000,60.073677
26.000000,86.000000,4.777778,10000.000000,0.000000,0.000000,60.073677
144.000000,30513.000000,1695.166626,10000.000000,0.000000,0.000000,60.073677
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,60.073677
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,60.767094
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
40.000000,135.000000,7.500000,10000.000000,0.000000,0.000000,61.460445
66.000000,29187.000000,1621.500000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
55.000000,9885.000000,549.166687,10000.000000,0.000000,0.000000,61.460445
34.000000,22229.000000,1234.944458,10000.000000,0.000000,0.000000,62.500572
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.153862
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
75.000000,10406.000000,578.111084,10000.000000,0.000000,0.000000,61.460445
135.000000,23245.000000,1291.388916,10000.000000,0.000000,0.000000,61.460445
29.000000,233.000000,12.944445,10000.000000,0.000000,0.000000,61.460445
13.000000,90.000000,5.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
4.000000,12.000000,0.666667,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
47.000000,21883.000000,1215.722168,10000.000000,0.000000,0.000000,61.460445
46.000000,3653.000000,202.944443,10000.000000,0.000000,0.000000,62.153862
82.000000,41314.000000,2295.222168,10000.000000,0.000000,0.000000,61.460445
32.000000,1464.000000,81.333336,10000.000000,0.000000,0.000000,61.460445
20.000000,74.000000,4.111111,10000.000000,0.000000,0.000000,61.460445
47.000000,1149.000000,63.833332,10000.000000,0.000000,0.000000,61.460445
40.000000,532.000000,29.555555,10000.000000,0.000000,0.000000,61.460445
54.000000,3887.000000,215.944443,10000.000000,0.000000,0.000000,61.460445
105.000000,6715.000000,373.055542,10000.000000,0.000000,0.000000,62.153862
26.000000,1376.000000,76.444443,10000.000000,0.000000,0.000000,62.847218
28.000000,232.000000,12.888889,10000.000000,0.000000,0.000000,62.847218
80.000000,13479.000000,748.833313,10000.000000,0.000000,0.000000,62.847218
10.000000,48.000000,2.666667,10000.000000,0.000000,0.000000,62.847218
5.000000,26.000000,1.444444,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,62.847218
2.000000,6.000000,0.333333,10000.000000,0.000000,0.000000,62.847218
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
0.000000,0.000000,0.000000,10000.000000,0.000000,0.000000,61.460445
80.000000,28178.000000,1565.444458,10000.000000,0.000000,0.000000,61.460445
