Date,Time,ZCM,HPIM,PIM,LIFE,Event,Light,Temp,SleSco
04/23/2018,01:04:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,01:05:00,42,178,9.888889,10000,0,0,63.54063,1
04/23/2018,01:06:00,39,204,11.33333,10000,0,0,62.84722,1
04/23/2018,01:07:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,01:08:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,01:09:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,01:10:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,01:11:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:12:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:13:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:14:00,23,191,10.61111,10000,0,0,61.46045,1
04/23/2018,01:15:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:16:00,20,39,2.166667,10000,0,0,61.46045,1
04/23/2018,01:17:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:18:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:19:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:20:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:21:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:22:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:23:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:24:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:25:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:26:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:27:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:28:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:29:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:30:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:31:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:32:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:33:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:34:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:35:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:36:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:37:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:38:00,31,220,12.22222,10000,0,0,61.46045,1
04/23/2018,01:39:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:40:00,2,8,0.4444444,10000,0,0,61.46045,1
04/23/2018,01:41:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:42:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:43:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:44:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:45:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:46:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:47:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:48:00,2,7,0.3888889,10000,0,0,61.46045,1
04/23/2018,01:49:00,62,14992,832.8889,10000,0,0,61.46045,1
04/23/2018,01:50:00,38,3830,212.7778,10000,0,0,61.46045,1
04/23/2018,01:51:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:52:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,01:53:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,01:54:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,01:55:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,01:56:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,01:57:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,01:58:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,01:59:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:00:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:01:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:02:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:03:00,44,8579,476.6111,10000,0,0,60.07368,1
04/23/2018,02:04:00,31,3664,203.5556,10000,0,0,60.07368,1
04/23/2018,02:05:00,6,24,1.333333,10000,0,0,60.07368,1
04/23/2018,02:06:00,86,656,36.44444,10000,0,0,60.07368,1
04/23/2018,02:07:00,42,274,15.22222,10000,0,0,60.07368,1
04/23/2018,02:08:00,23,189,10.5,10000,0,0,60.07368,1
04/23/2018,02:09:00,14,67,3.722222,10000,0,0,60.07368,1
04/23/2018,02:10:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:11:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:12:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:13:00,16,61,3.388889,10000,0,0,60.76709,1
04/23/2018,02:14:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:15:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:16:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:17:00,10,58,3.222222,10000,0,0,60.07368,1
04/23/2018,02:18:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:19:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:20:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:21:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:22:00,44,6022,334.5555,10000,0,0,60.07368,1
04/23/2018,02:23:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:24:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:25:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:26:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:27:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:28:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:29:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:30:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:31:00,18,166,9.222222,10000,0,0,60.76709,1
04/23/2018,02:32:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:33:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:34:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:35:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:36:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:37:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:38:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:39:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,02:40:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:41:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:42:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:43:00,47,448,24.88889,10000,0,0,60.76709,1
04/23/2018,02:44:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:45:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:46:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:47:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:48:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:49:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:50:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:51:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:52:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:53:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,02:54:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,02:55:00,25,145,8.055555,10000,0,0,60.76709,1
04/23/2018,02:56:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,02:57:00,0,0,0,10000,0,0,61.11374,1
04/23/2018,02:58:00,43,3962,220.1111,10000,0,0,61.46045,1
04/23/2018,02:59:00,28,4926,273.6667,10000,0,0,61.46045,1
04/23/2018,03:00:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,03:01:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,03:02:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,03:03:00,0,0,0,10000,0,0,61.11374,1
04/23/2018,03:04:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,03:05:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,03:06:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:07:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:08:00,14,50,2.777778,10000,0,0,61.46045,1
04/23/2018,03:09:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:10:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:11:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:12:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:13:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:14:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:15:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:16:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:17:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:18:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,03:19:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:20:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:21:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:22:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:23:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:24:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:25:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:26:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:27:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:28:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:29:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:30:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:31:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:32:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:33:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:34:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:35:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:36:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,03:37:00,0,0,0,10000,0,0,59.72697,1
04/23/2018,03:38:00,80,40908,2272.667,10000,0,0,58.68691,1
04/23/2018,03:39:00,122,39220,2178.889,10000,0,0,58.68691,0
04/23/2018,03:40:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:41:00,10,684,38,10000,0,0,58.68691,1
04/23/2018,03:42:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:43:00,17,485,26.94444,10000,0,0,58.68691,1
04/23/2018,03:44:00,20,2162,120.1111,10000,0,0,58.68691,1
04/23/2018,03:45:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:46:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:47:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:48:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:49:00,19,148,8.222222,10000,0,0,58.68691,1
04/23/2018,03:50:00,79,566,31.44444,10000,0,0,58.68691,1
04/23/2018,03:51:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:52:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:53:00,83,764,42.44444,10000,0,0,58.68691,1
04/23/2018,03:54:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:55:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:56:00,0,0,0,10000,0,0,58.68691,1
04/23/2018,03:57:00,53,19151,1063.944,10000,0,0,58.68691,0
04/23/2018,03:58:00,107,44817,2489.833,10000,0,0,60.76709,0
04/23/2018,03:59:00,133,16468,914.8889,10000,0,0,61.46045,0
04/23/2018,04:00:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,04:01:00,20,154,8.555555,10000,0,0,62.15386,1
04/23/2018,04:02:00,30,12788,710.4445,10000,0,0,62.84722,1
04/23/2018,04:03:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,04:04:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,04:05:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,04:06:00,0,0,0,10000,0,0,63.54063,1
04/23/2018,04:07:00,0,0,0,10000,0,0,63.54063,1
04/23/2018,04:08:00,0,0,0,10000,0,0,63.88734,1
04/23/2018,04:09:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:10:00,0,0,0,10000,0,0,63.88734,1
04/23/2018,04:11:00,14,213,11.83333,10000,0,0,64.23405,1
04/23/2018,04:12:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:13:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:14:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:15:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:16:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,04:17:00,0,0,0,10000,0,0,65.27411,1
04/23/2018,04:18:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:19:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:20:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:21:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:22:00,2,7,0.3888889,10000,0,0,65.62082,1
04/23/2018,04:23:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:24:00,85,43027,2390.389,10000,0,0,65.62082,1
04/23/2018,04:25:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,04:26:00,47,24425,1356.944,10000,0,0,66.31417,1
04/23/2018,04:27:00,149,49732,2762.889,10000,0,0,66.31417,0
04/23/2018,04:28:00,8,27,1.5,10000,0,0,65.62082,1
04/23/2018,04:29:00,22,545,30.27778,10000,0,0,66.31417,1
04/23/2018,04:30:00,11,37,2.055556,10000,0,0,66.31417,1
04/23/2018,04:31:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:32:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:33:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:34:00,46,16415,911.9445,10000,0,0,67.00759,1
04/23/2018,04:35:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:36:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:37:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:38:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:39:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,04:40:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:41:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:42:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:43:00,6,33,1.833333,10000,0,0,67.00759,1
04/23/2018,04:44:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:45:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:46:00,2,6,0.3333333,10000,0,0,67.00759,1
04/23/2018,04:47:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:48:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:49:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:50:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:51:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:52:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:53:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:54:00,50,4031,223.9444,10000,0,0,67.00759,1
04/23/2018,04:55:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,04:56:00,6,28,1.555556,10000,0,0,67.00759,1
04/23/2018,04:57:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,04:58:00,53,13406,744.7778,10000,0,0,66.31417,1
04/23/2018,04:59:00,51,1844,102.4444,10000,0,0,66.31417,1
04/23/2018,05:00:00,16,86,4.777778,10000,0,0,66.31417,1
04/23/2018,05:01:00,52,6529,362.7222,10000,0,0,66.31417,1
04/23/2018,05:02:00,8,45,2.5,10000,0,0,66.31417,1
04/23/2018,05:03:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,05:04:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,05:05:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,05:06:00,0,0,0,10000,0,0,66.66088,1
04/23/2018,05:07:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,05:08:00,59,11905,661.3889,10000,0,0,66.31417,1
04/23/2018,05:09:00,4,17,0.9444444,10000,0,0,65.62082,1
04/23/2018,05:10:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,05:11:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,05:12:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,05:13:00,0,0,0,10000,0,0,63.54063,1
04/23/2018,05:14:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:15:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:16:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:17:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:18:00,32,181,10.05556,10000,0,0,61.46045,1
04/23/2018,05:19:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:20:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:21:00,11,41,2.277778,10000,0,0,61.46045,1
04/23/2018,05:22:00,8,37,2.055556,10000,0,0,60.76709,1
04/23/2018,05:23:00,66,1152,64,10000,0,0,60.76709,1
04/23/2018,05:24:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,05:25:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,05:26:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,05:27:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,05:28:00,37,12059,669.9445,10000,0,0,60.07368,1
04/23/2018,05:29:00,0,0,0,10000,0,0,60.07368,1
04/23/2018,05:30:00,0,0,0,10000,0,0,60.76709,1
04/23/2018,05:31:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:32:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:33:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:34:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:35:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:36:00,0,0,0,10000,0,0,61.46045,1
04/23/2018,05:37:00,0,0,0,10000,0,0,62.15386,1
04/23/2018,05:38:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:39:00,52,231,12.83333,10000,0,0,62.84722,1
04/23/2018,05:40:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:41:00,48,1528,84.88889,10000,0,0,62.84722,1
04/23/2018,05:42:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:43:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:44:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:45:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:46:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:47:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:48:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:49:00,82,2804,155.7778,10000,0,0,62.84722,0
04/23/2018,05:50:00,173,92627,5145.944,10000,0,0,62.84722,0
04/23/2018,05:51:00,160,45471,2526.167,10000,0,0,62.84722,0
04/23/2018,05:52:00,298,252183,14010.17,10000,0,0,62.15386,0
04/23/2018,05:53:00,22,2304,128,10000,0,0,61.46045,0
04/23/2018,05:54:00,0,0,0,10000,0,0,61.46045,0
04/23/2018,05:55:00,0,0,0,10000,0,0,62.15386,0
04/23/2018,05:56:00,0,0,0,10000,0,0,62.15386,0
04/23/2018,05:57:00,0,0,0,10000,0,0,62.84722,0
04/23/2018,05:58:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,05:59:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,06:00:00,0,0,0,10000,0,0,62.84722,1
04/23/2018,06:01:00,0,0,0,10000,0,0,63.54063,1
04/23/2018,06:02:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:03:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:04:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:05:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:06:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:07:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:08:00,18,74,4.111111,10000,0,0,64.23405,1
04/23/2018,06:09:00,38,785,43.61111,10000,0,0,64.23405,1
04/23/2018,06:10:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:11:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:12:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:13:00,0,0,0,10000,0,0,65.27411,1
04/23/2018,06:14:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:15:00,32,503,27.94444,10000,0,0,65.62082,1
04/23/2018,06:16:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:17:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:18:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:19:00,29,706,39.22222,10000,0,0,65.62082,1
04/23/2018,06:20:00,104,2397,133.1667,10000,0,0,65.62082,1
04/23/2018,06:21:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:22:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:23:00,62,1293,71.83334,10000,0,0,65.62082,1
04/23/2018,06:24:00,97,1922,106.7778,10000,0,0,65.62082,0
04/23/2018,06:25:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:26:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:27:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:28:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:29:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:30:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:31:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:32:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:33:00,2,50,2.777778,10000,0,0,65.62082,1
04/23/2018,06:34:00,62,13907,772.6111,10000,0,0,65.62082,1
04/23/2018,06:35:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:36:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,06:37:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,06:38:00,3,9,0.5,10000,0,0,66.31417,1
04/23/2018,06:39:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,06:40:00,45,634,35.22222,10000,0,0,67.00759,1
04/23/2018,06:41:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,06:42:00,0,0,0,10000,0,0,67.00759,1
04/23/2018,06:43:00,75,16385,910.2778,10000,0,0,67.00759,1
04/23/2018,06:44:00,2,6,0.3333333,10000,0,0,66.31417,1
04/23/2018,06:45:00,0,0,0,10000,0,0,66.31417,1
04/23/2018,06:46:00,0,0,0,10000,0,0,65.62082,1
04/23/2018,06:47:00,0,0,0,10000,0,0,65.27411,1
04/23/2018,06:48:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:49:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:50:00,0,0,0,10000,0,0,63.54063,1
04/23/2018,06:51:00,90,44093,2449.611,10000,0,0,64.23405,1
04/23/2018,06:52:00,17,945,52.5,10000,0,0,64.23405,1
04/23/2018,06:53:00,0,0,0,10000,0,0,64.23405,1
04/23/2018,06:54:00,67,30952,1719.556,10000,0,0,63.54063,0
04/23/2018,06:55:00,242,179328,9962.667,10000,0,0,64.23405,0
04/23/2018,06:56:00,304,161000,8944.444,10000,0,0,64.23405,0
04/23/2018,06:57:00,284,138853,7714.056,10000,0,4.073171,63.54063,0
04/23/2018,06:58:00,126,23638,1313.222,10000,0,20.75,62.84722,0
04/23/2018,06:59:00,31,32,1.777778,10000,0,27.44828,62.84722,0
04/23/2018,07:00:00,154,101475,5637.5,10000,0,29.72414,62.84722,0
04/23/2018,07:01:00,299,238708,13261.56,10000,0,10.12195,62.84722,0
04/23/2018,07:02:00,274,167859,9325.5,10000,0,2.854545,61.46045,0
04/23/2018,07:03:00,233,122686,6815.889,10000,0,56.75962,61.46045,0
04/23/2018,07:04:00,279,158172,8787.333,10000,0,50.98305,60.76709,0
04/23/2018,07:05:00,253,152200,8455.556,10000,0,39.3913,60.76709,0
04/23/2018,07:06:00,266,181989,10110.5,10000,0,149.3742,60.07368,0
04/23/2018,07:07:00,221,89557,4975.389,10000,0,1200,60.07368,0
04/23/2018,07:08:00,182,54513,3028.5,10000,0,1200,60.07368,0
04/23/2018,07:09:00,262,116123,6451.278,10000,0,193.7189,58.68691,0
04/23/2018,07:10:00,254,140895,7827.5,10000,0,269.3506,57.99349,0
04/23/2018,07:11:00,283,150854,8380.777,10000,0,7.195122,57.30014,0
04/23/2018,07:12:00,227,115079,6393.278,10000,0,131.3453,57.99349,0
04/23/2018,07:13:00,221,135010,7500.556,10000,0,90.02564,57.30014,0
04/23/2018,07:14:00,267,145412,8078.444,10000,0,158.7198,57.30014,0
04/23/2018,07:15:00,293,165967,9220.389,10000,0,118.5714,57.30014,0
04/23/2018,07:16:00,199,51248,2847.111,10000,0,120.6929,57.30014,0
04/23/2018,07:17:00,194,4028,223.7778,10000,0,57.53846,57.30014,0
04/23/2018,07:18:00,120,1634,90.77778,10000,0,58.83654,57.30014,0
04/23/2018,07:19:00,167,6035,335.2778,10000,0,57.97115,57.30014,0
04/23/2018,07:20:00,148,1851,102.8333,10000,0,52.08654,57.30014,0
04/23/2018,07:21:00,148,1448,80.44444,10000,0,51.23729,57.30014,0
04/23/2018,07:22:00,165,1289,71.61111,10000,0,49.28814,57.30014,0
04/23/2018,07:23:00,140,2488,138.2222,10000,0,47.42373,57.30014,0
04/23/2018,07:24:00,241,85684,4760.222,10000,0,95.46988,57.30014,0
04/23/2018,07:25:00,237,65960,3664.444,10000,0,132.4676,57.30014,0
04/23/2018,07:26:00,270,116413,6467.389,10000,0,36.86956,57.30014,0
04/23/2018,07:27:00,252,51424,2856.889,10000,0,127.189,57.30014,0
04/23/2018,07:28:00,179,26837,1490.944,10000,0,216.9746,57.30014,0
04/23/2018,07:29:00,243,38185,2121.389,10000,0,242.2254,57.30014,0
04/23/2018,07:30:00,218,39393,2188.5,10000,0,234.2857,57.99349,0
04/23/2018,07:31:00,178,40803,2266.833,10000,0,803.8,58.68691,0
04/23/2018,07:32:00,220,29240,1624.444,10000,0,96.24097,57.99349,0
04/23/2018,07:33:00,129,1015,56.38889,10000,0,56.84615,57.99349,0
04/23/2018,07:34:00,172,1869,103.8333,10000,0,59.00962,57.99349,0
04/23/2018,07:35:00,150,8834,490.7778,10000,0,78.16814,57.99349,0
04/23/2018,07:36:00,267,141117,7839.833,10000,0,50.55932,57.30014,0
04/23/2018,07:37:00,241,88477,4915.389,10000,0,119.7321,57.99349,0
04/23/2018,07:38:00,278,223833,12435.17,10000,0,32.08696,57.30014,0
04/23/2018,07:39:00,295,155618,8645.444,10000,0,145.3484,57.30014,0
04/23/2018,07:40:00,255,107178,5954.333,10000,0,59.18269,57.30014,0
04/23/2018,07:41:00,265,100414,5578.556,10000,0,132.7266,57.30014,0
04/23/2018,07:42:00,207,20987,1165.944,10000,0,209.8159,57.30014,0
04/23/2018,07:43:00,162,46090,2560.556,10000,0,282.9091,57.30014,0
04/23/2018,07:44:00,150,44799,2488.833,10000,0,314.8387,57.30014,0
04/23/2018,07:45:00,184,31635,1757.5,10000,0,438.2895,57.30014,0
04/23/2018,07:46:00,194,35849,1991.611,10000,0,205.2603,57.30014,0
