Date,Time,ZCM,HPIM,PIM,LIFE,Event,Light,Temp,SleSco
03/17/2018,10:57:00,52,168,9.333333,10000,0,34.69565,52.44635,1
03/17/2018,10:58:00,31,61,3.388889,10000,0,38.52174,52.44635,1
03/17/2018,10:59:00,52,437,24.27778,10000,0,38.26087,52.44635,1
03/17/2018,11:00:00,39,119,6.611111,10000,0,42.84746,52.44635,0
03/17/2018,11:01:00,41,370,20.55556,10000,0,45.55932,52.44635,0
03/17/2018,11:02:00,80,641,35.61111,10000,0,49.54237,52.44635,0
03/17/2018,11:03:00,152,27036,1502,10000,0,44.88136,52.44635,0
03/17/2018,11:04:00,216,13487,749.2778,10000,0,118.0357,52.44635,0
03/17/2018,11:05:00,233,27392,1521.778,10000,0,46.74576,52.79306,0
03/17/2018,11:06:00,262,105615,5867.5,10000,0,13.41667,53.13977,0
03/17/2018,11:07:00,193,47010,2611.667,10000,0,77.90266,53.13977,0
03/17/2018,11:08:00,160,22093,1227.389,10000,0,72.76991,52.79306,0
03/17/2018,11:09:00,97,9901,550.0555,10000,0,287.4286,53.13977,0
03/17/2018,11:10:00,44,3783,210.1667,10000,0,352.8571,53.13977,0
03/17/2018,11:11:00,112,12400,688.8889,10000,0,230.9016,53.13977,0
03/17/2018,11:12:00,43,461,25.61111,10000,0,302.1169,53.13977,0
03/17/2018,11:13:00,0,0,0,10000,0,346.9796,53.13977,0
03/17/2018,11:14:00,33,1231,68.38889,10000,0,402.0526,53.13977,0
03/17/2018,11:15:00,11,51,2.833333,10000,0,451.7879,53.13977,0
03/17/2018,11:16:00,0,0,0,10000,0,371.4694,53.13977,1
03/17/2018,11:17:00,51,7895,438.6111,10000,0,308.0645,53.13977,1
03/17/2018,11:18:00,14,56,3.111111,10000,0,235.0667,53.13977,1
03/17/2018,11:19:00,18,92,5.111111,10000,0,316.1935,53.13977,1
03/17/2018,11:20:00,94,11673,648.5,10000,0,387.1429,53.13977,1
03/17/2018,11:21:00,17,260,14.44444,10000,0,372.449,53.13977,1
03/17/2018,11:22:00,0,0,0,10000,0,375.3878,53.13977,1
03/17/2018,11:23:00,36,517,28.72222,10000,0,489.1212,53.13977,1
03/17/2018,11:24:00,7,80,4.444445,10000,0,458.5757,53.13977,1
03/17/2018,11:25:00,36,2317,128.7222,10000,0,564.7241,53.13977,0
03/17/2018,11:26:00,182,16342,907.8889,10000,0,71.26549,53.13977,0
03/17/2018,11:27:00,103,1759,97.72222,10000,0,21.09483,53.13977,0
03/17/2018,11:28:00,114,1275,70.83334,10000,0,27.5431,53.13977,0
03/17/2018,11:29:00,165,8967,498.1667,10000,0,18.33333,53.13977,0
03/17/2018,11:30:00,212,43412,2411.778,10000,0,61.83333,53.13977,0
03/17/2018,11:31:00,245,43398,2411,10000,0,59.00962,53.13977,0
03/17/2018,11:32:00,261,94528,5251.556,10000,0,98.36144,53.13977,0
03/17/2018,11:33:00,184,42890,2382.778,10000,0,130.2205,53.13977,0
03/17/2018,11:34:00,150,29662,1647.889,10000,0,52.25962,53.13977,0
03/17/2018,11:35:00,206,75207,4178.167,10000,0,124.4173,53.13977,0
03/17/2018,11:36:00,280,70271,3903.944,10000,0,127.0157,53.13977,0
03/17/2018,11:37:00,242,46331,2573.944,10000,0,173.2099,53.13977,0
03/17/2018,11:38:00,276,106428,5912.667,10000,0,140.4101,53.13977,0
03/17/2018,11:39:00,273,83842,4657.889,10000,0,145.6839,53.13977,0
03/17/2018,11:40:00,235,41778,2321,10000,0,173.4751,53.13977,0
03/17/2018,11:41:00,180,33512,1861.778,10000,0,82.41026,53.13977,0
03/17/2018,11:42:00,228,19067,1059.278,10000,0,10.70732,53.13977,0
03/17/2018,11:43:00,222,44287,2460.389,10000,0,107.449,54.52654,0
03/17/2018,11:44:00,258,67835,3768.611,10000,0,137.0432,54.52654,0
03/17/2018,11:45:00,254,82268,4570.444,10000,0,146.4387,54.52654,0
03/17/2018,11:46:00,278,74099,4116.611,10000,0,132.554,54.52654,0
03/17/2018,11:47:00,194,39788,2210.444,10000,0,133.3309,53.13977,0
03/17/2018,11:48:00,160,36715,2039.722,10000,0,70.35185,54.52654,0
03/17/2018,11:49:00,227,44239,2457.722,10000,0,84.8547,54.52654,0
03/17/2018,11:50:00,203,43982,2443.444,10000,0,30.9569,54.52654,0
03/17/2018,11:51:00,219,28496,1583.111,10000,0,62.57407,55.56666,0
03/17/2018,11:52:00,20,82,4.555555,10000,0,0,55.21995,0
03/17/2018,11:53:00,49,2732,151.7778,10000,0,0,55.21995,0
03/17/2018,11:54:00,43,470,26.11111,10000,0,0.4285714,55.21995,0
03/17/2018,11:55:00,44,884,49.11111,10000,0,0,55.21995,0
03/17/2018,11:56:00,40,1157,64.27778,10000,0,0.8571429,55.21995,0
03/17/2018,11:57:00,63,24197,1344.278,10000,0,27.16379,55.21995,0
03/17/2018,11:58:00,24,947,52.61111,10000,0,1.218182,55.91331,0
03/17/2018,11:59:00,154,16796,933.1111,10000,0,57.36538,55.91331,0
03/17/2018,12:00:00,209,2046,113.6667,10000,0,341.9355,56.95343,0
03/17/2018,12:01:00,182,1928,107.1111,10000,0,242.8762,55.91331,0
03/17/2018,12:02:00,92,486,27,10000,0,243.7873,55.91331,0
03/17/2018,12:03:00,36,71,3.944444,10000,0,234.546,55.91331,0
03/17/2018,12:04:00,44,491,27.27778,10000,0,232.2032,55.91331,0
03/17/2018,12:05:00,81,4910,272.7778,10000,0,316.871,55.91331,0
03/17/2018,12:06:00,92,7982,443.4445,10000,0,386.1633,55.21995,0
03/17/2018,12:07:00,15,81,4.5,10000,0,380.2857,55.21995,0
03/17/2018,12:08:00,67,574,31.88889,10000,0,385.1837,55.21995,0
03/17/2018,12:09:00,113,25008,1389.333,10000,0,230.2508,55.21995,0
03/17/2018,12:10:00,105,714,39.66667,10000,0,303.2468,55.21995,0
03/17/2018,12:11:00,190,7787,432.6111,10000,0,294.5844,54.52654,0
03/17/2018,12:12:00,191,24712,1372.889,10000,0,21.47414,54.52654,0
03/17/2018,12:13:00,169,29292,1627.333,10000,0,51.66102,54.52654,0
03/17/2018,12:14:00,253,57714,3206.333,10000,0,41.91304,54.52654,0
03/17/2018,12:15:00,240,41846,2324.778,10000,0,34.08696,54.52654,0
03/17/2018,12:16:00,183,39762,2209,10000,0,102.8571,54.52654,0
03/17/2018,12:17:00,260,50225,2790.278,10000,0,70.07407,54.52654,0
03/17/2018,12:18:00,240,31251,1736.167,10000,0,96.33735,54.52654,0
03/17/2018,12:19:00,190,47455,2636.389,10000,0,88.1453,54.52654,0
03/17/2018,12:20:00,222,53650,2980.556,10000,0,74.45132,54.52654,0
03/17/2018,12:21:00,195,32653,1814.056,10000,0,78.52213,54.52654,0
03/17/2018,12:22:00,215,72598,4033.222,10000,0,54.25,54.52654,0
03/17/2018,12:23:00,121,4321,240.0556,10000,0,2.927273,53.13977,0
03/17/2018,12:24:00,91,1408,78.22222,10000,0,2.745455,54.52654,0
03/17/2018,12:25:00,27,86,4.777778,10000,0,2.963636,54.52654,0
03/17/2018,12:26:00,94,7752,430.6667,10000,0,2.963636,54.52654,0
03/17/2018,12:27:00,243,8153,452.9445,10000,0,186.9116,54.52654,0
03/17/2018,12:28:00,166,72675,4037.5,10000,0,148.7871,54.52654,0
03/17/2018,12:29:00,196,98161,5453.389,10000,0,141.5324,54.52654,0
03/17/2018,12:30:00,19,99,5.5,10000,0,195.4608,54.52654,0
03/17/2018,12:31:00,9,60,3.333333,10000,0,201.4332,54.52654,0
03/17/2018,12:32:00,17,187,10.38889,10000,0,200.7696,54.52654,0
03/17/2018,12:33:00,0,0,0,10000,0,217.3651,54.52654,0
03/17/2018,12:34:00,0,0,0,10000,0,251.6494,54.52654,0
03/17/2018,12:35:00,2,22,1.222222,10000,0,273.1169,54.17983,0
03/17/2018,12:36:00,5,38,2.111111,10000,0,284.039,54.52654,0
03/17/2018,12:37:00,0,0,0,10000,0,242.746,54.52654,1
03/17/2018,12:38:00,156,18458,1025.444,10000,0,153.6516,53.13977,0
03/17/2018,12:39:00,88,22898,1272.111,10000,0,148.4516,53.13977,0
03/17/2018,12:40:00,46,2628,146,10000,0,141.5324,53.13977,0
03/17/2018,12:41:00,11,65,3.611111,10000,0,138.6835,53.13977,1
03/17/2018,12:42:00,72,31084,1726.889,10000,0,169.5989,53.13977,0
03/17/2018,12:43:00,51,1167,64.83334,10000,0,125.9764,53.13977,0
03/17/2018,12:44:00,17,176,9.777778,10000,0,124.0709,53.13977,1
03/17/2018,12:45:00,0,0,0,10000,0,111.6964,53.13977,1
03/17/2018,12:46:00,12,86,4.777778,10000,0,104.4898,53.13977,1
03/17/2018,12:47:00,44,662,36.77778,10000,0,95.27711,53.13977,1
03/17/2018,12:48:00,26,299,16.61111,10000,0,94.21687,53.13977,1
03/17/2018,12:49:00,30,132,7.333333,10000,0,67.11111,53.13977,1
03/17/2018,12:50:00,19,237,13.16667,10000,0,85.04273,53.13977,1
03/17/2018,12:51:00,24,74,4.111111,10000,0,111.7857,53.13977,1
03/17/2018,12:52:00,13,96,5.333333,10000,0,71.70796,53.13977,1
03/17/2018,12:53:00,16,28,1.555556,10000,0,52.95192,53.13977,1
03/17/2018,12:54:00,77,9907,550.3889,10000,0,43.69492,53.13977,0
03/17/2018,12:55:00,159,43140,2396.667,10000,0,52.43269,53.13977,0
03/17/2018,12:56:00,27,122,6.777778,10000,0,2.418182,53.13977,0
03/17/2018,12:57:00,65,2099,116.6111,10000,0,7.585366,53.13977,0
03/17/2018,12:58:00,26,481,26.72222,10000,0,0,53.13977,0
03/17/2018,12:59:00,43,615,34.16667,10000,0,2.054545,53.13977,0
03/17/2018,13:00:00,49,3732,207.3333,10000,0,43.27119,53.13977,0
03/17/2018,13:01:00,32,632,35.11111,10000,0,20.58333,54.17983,1
03/17/2018,13:02:00,22,107,5.944445,10000,0,42.16949,54.52654,1
03/17/2018,13:03:00,99,5995,333.0555,10000,0,27.44828,53.13977,0
03/17/2018,13:04:00,23,443,24.61111,10000,0,0,53.13977,0
03/17/2018,13:05:00,64,4679,259.9445,10000,0,13.5,53.13977,0
03/17/2018,13:06:00,76,8214,456.3333,10000,0,40.52174,53.13977,0
03/17/2018,13:07:00,24,363,20.16667,10000,0,5.341464,53.13977,0
03/17/2018,13:08:00,0,0,0,10000,0,10.60976,54.52654,0
03/17/2018,13:09:00,85,2324,129.1111,10000,0,26.31034,53.13977,0
03/17/2018,13:10:00,40,4061,225.6111,10000,0,2.672727,54.52654,0
03/17/2018,13:11:00,113,39514,2195.222,10000,0,12.5,54.52654,0
03/17/2018,13:12:00,238,131735,7318.611,10000,0,16.66667,54.52654,0
03/17/2018,13:13:00,258,187265,10403.61,10000,0,61.09259,54.52654,0
03/17/2018,13:14:00,321,210061,11670.06,10000,0,215.1524,54.52654,0
03/17/2018,13:15:00,293,190883,10604.61,10000,0,30.67241,53.13977,0
03/17/2018,13:16:00,282,71676,3982,10000,0,24.98276,53.13977,0
03/17/2018,13:17:00,272,106652,5925.111,10000,0,200.4378,53.13977,0
03/17/2018,13:18:00,277,67256,3736.444,10000,0,831.3636,53.13977,0
03/17/2018,13:19:00,277,56041,3113.389,10000,0,257.2987,53.13977,0
03/17/2018,13:20:00,278,99353,5519.611,10000,0,63.5,53.13977,0
03/17/2018,13:21:00,282,131684,7315.778,10000,0,1.872727,53.13977,0
03/17/2018,13:22:00,296,149596,8310.889,10000,0,1.109091,53.13977,0
03/17/2018,13:23:00,278,132598,7366.556,10000,0,0.1428571,53.13977,0
03/17/2018,13:24:00,291,129444,7191.333,10000,0,1.254545,53.13977,0
03/17/2018,13:25:00,302,126981,7054.5,10000,0,0,54.52654,0
03/17/2018,13:26:00,278,136423,7579.056,10000,0,0.2857143,54.52654,0
03/17/2018,13:27:00,293,177932,9885.111,10000,0,0.4285714,55.21995,0
03/17/2018,13:28:00,274,131638,7313.222,10000,0,2.018182,57.30014,0
03/17/2018,13:29:00,243,32097,1783.167,10000,0,2.2,58.68691,0
03/17/2018,13:30:00,225,25418,1412.111,10000,0,2.018182,58.68691,0
03/17/2018,13:31:00,199,15727,873.7222,10000,0,2.745455,58.68691,0
03/17/2018,13:32:00,256,19959,1108.833,10000,0,2.2,58.68691,0
03/17/2018,13:33:00,242,20838,1157.667,10000,0,2.636364,58.68691,0
03/17/2018,13:34:00,240,33765,1875.833,10000,0,2.272727,58.68691,0
03/17/2018,13:35:00,262,30749,1708.278,10000,0,2.490909,58.68691,0
03/17/2018,13:36:00,277,57817,3212.056,10000,0,1.872727,58.68691,0
03/17/2018,13:37:00,299,152306,8461.444,10000,0,1.327273,58.68691,0
03/17/2018,13:38:00,296,154777,8598.723,10000,0,1.690909,58.68691,0
03/17/2018,13:39:00,61,9378,521,10000,0,0,58.68691,0
03/17/2018,13:40:00,16,16,0.8888889,10000,0,0,57.99349,0
03/17/2018,13:41:00,18,24,1.333333,10000,0,0,57.99349,0
03/17/2018,13:42:00,0,0,0,10000,0,0,57.99349,0
03/17/2018,13:43:00,20,136,7.555555,10000,0,0,57.30014,0
03/17/2018,13:44:00,10,35,1.944444,10000,0,0,57.30014,0
03/17/2018,13:45:00,0,0,0,10000,0,0,57.30014,0
03/17/2018,13:46:00,11,39,2.166667,10000,0,0,57.30014,0
03/17/2018,13:47:00,10,49,2.722222,10000,0,0,57.30014,1
03/17/2018,13:48:00,0,0,0,10000,0,0,56.60672,1
03/17/2018,13:49:00,0,0,0,10000,0,0,56.60672,1
03/17/2018,13:50:00,0,0,0,10000,0,0,55.91331,1
03/17/2018,13:51:00,16,52,2.888889,10000,0,0,55.91331,1
03/17/2018,13:52:00,0,0,0,10000,0,0,55.91331,1
03/17/2018,13:53:00,6,51,2.833333,10000,0,0,55.91331,1
03/17/2018,13:54:00,0,0,0,10000,0,0,55.91331,1
03/17/2018,13:55:00,0,0,0,10000,0,0,55.91331,1
03/17/2018,13:56:00,16,19,1.055556,10000,0,0,55.91331,1
03/17/2018,13:57:00,18,53,2.944444,10000,0,0,55.21995,1
03/17/2018,13:58:00,0,0,0,10000,0,0,55.21995,1
03/17/2018,13:59:00,18,18,1,10000,0,0,55.21995,1
03/17/2018,14:00:00,24,81,4.5,10000,0,0,54.52654,1
03/17/2018,14:01:00,14,58,3.222222,10000,0,0,54.52654,1
03/17/2018,14:02:00,22,29,1.611111,10000,0,0,54.52654,1
03/17/2018,14:03:00,33,633,35.16667,10000,0,0,54.52654,1
03/17/2018,14:04:00,16,30,1.666667,10000,0,0,54.52654,1
03/17/2018,14:05:00,27,54,3,10000,0,0,54.52654,1
03/17/2018,14:06:00,57,1302,72.33334,10000,0,0,54.52654,1
03/17/2018,14:07:00,37,718,39.88889,10000,0,0,54.52654,1
03/17/2018,14:08:00,61,1444,80.22222,10000,0,0,54.52654,1
03/17/2018,14:09:00,28,130,7.222222,10000,0,0,54.52654,1
03/17/2018,14:10:00,21,71,3.944444,10000,0,0,54.52654,1
03/17/2018,14:11:00,86,3250,180.5556,10000,0,0,54.52654,0
03/17/2018,14:12:00,54,6611,367.2778,10000,0,0,54.52654,0
03/17/2018,14:13:00,214,40080,2226.667,10000,0,0,54.52654,0
03/17/2018,14:14:00,186,22777,1265.389,10000,0,0,54.52654,0
03/17/2018,14:15:00,166,14310,795,10000,0,0.1428571,54.52654,0
03/17/2018,14:16:00,225,29892,1660.667,10000,0,0.1428571,54.52654,0
03/17/2018,14:17:00,256,22148,1230.444,10000,0,0,54.52654,0
03/17/2018,14:18:00,226,16957,942.0555,10000,0,0.1428571,54.52654,0
03/17/2018,14:19:00,263,24210,1345,10000,0,0.1428571,54.52654,0
03/17/2018,14:20:00,247,26915,1495.278,10000,0,0,54.52654,0
03/17/2018,14:21:00,263,19817,1100.944,10000,0,0.1428571,54.52654,0
03/17/2018,14:22:00,260,33696,1872,10000,0,0,54.52654,0
03/17/2018,14:23:00,4,30,1.666667,10000,0,0.7142857,55.21995,0
03/17/2018,14:24:00,43,6322,351.2222,10000,0,0.2857143,55.21995,0
03/17/2018,14:25:00,93,22113,1228.5,10000,0,0,55.21995,0
03/17/2018,14:26:00,26,72,4,10000,0,0,55.21995,0
03/17/2018,14:27:00,10,92,5.111111,10000,0,0,55.21995,0
03/17/2018,14:28:00,16,114,6.333333,10000,0,0.1428571,54.52654,0
03/17/2018,14:29:00,33,106,5.888889,10000,0,0.1428571,54.52654,0
03/17/2018,14:30:00,42,154,8.555555,10000,0,0.2857143,54.52654,0
03/17/2018,14:31:00,36,137,7.611111,10000,0,0.2857143,54.52654,1
03/17/2018,14:32:00,17,58,3.222222,10000,0,0.2857143,54.52654,1
03/17/2018,14:33:00,43,132,7.333333,10000,0,0.2857143,54.52654,1
03/17/2018,14:34:00,65,634,35.22222,10000,0,0.2857143,54.52654,1
03/17/2018,14:35:00,11,83,4.611111,10000,0,0.4285714,54.52654,1
03/17/2018,14:36:00,57,907,50.38889,10000,0,0.4285714,54.52654,1
03/17/2018,14:37:00,33,216,12,10000,0,0.4285714,53.13977,1
03/17/2018,14:38:00,35,890,49.44444,10000,0,0.4285714,53.13977,1
03/17/2018,14:39:00,15,16,0.8888889,10000,0,0.4285714,53.13977,1
03/17/2018,14:40:00,73,1542,85.66666,10000,0,0.4285714,53.13977,0
03/17/2018,14:41:00,40,191,10.61111,10000,0,0.4285714,53.13977,1
03/17/2018,14:42:00,25,69,3.833333,10000,0,0.4285714,53.13977,1
03/17/2018,14:43:00,35,179,9.944445,10000,0,0.5714286,53.13977,1
03/17/2018,14:44:00,23,71,3.944444,10000,0,0.5714286,53.13977,1
03/17/2018,14:45:00,43,234,13,10000,0,0.5714286,53.13977,1
03/17/2018,14:46:00,27,45,2.5,10000,0,0.7142857,53.13977,1
03/17/2018,14:47:00,0,0,0,10000,0,0.7142857,53.13977,1
03/17/2018,14:48:00,48,1204,66.88889,10000,0,0.7142857,53.13977,1
03/17/2018,14:49:00,18,40,2.222222,10000,0,0.8571429,53.13977,1
03/17/2018,14:50:00,30,407,22.61111,10000,0,0.7142857,53.13977,1
03/17/2018,14:51:00,20,52,2.888889,10000,0,0.8571429,53.13977,1
03/17/2018,14:52:00,57,776,43.11111,10000,0,0.7142857,53.13977,1
03/17/2018,14:53:00,72,1675,93.05556,10000,0,0.7142857,53.13977,0
03/17/2018,14:54:00,35,55,3.055556,10000,0,0.8571429,53.13977,1
03/17/2018,14:55:00,48,588,32.66667,10000,0,1,53.13977,1
03/17/2018,14:56:00,31,209,11.61111,10000,0,1,53.13977,1
03/17/2018,14:57:00,44,2585,143.6111,10000,0,1.036364,53.13977,1
03/17/2018,14:58:00,0,0,0,10000,0,1.036364,53.13977,1
03/17/2018,14:59:00,20,68,3.777778,10000,0,1.036364,53.13977,1
03/17/2018,15:00:00,28,169,9.388889,10000,0,1,53.13977,1
03/17/2018,15:01:00,45,258,14.33333,10000,0,0.8571429,53.13977,1
03/17/2018,15:02:00,32,151,8.388889,10000,0,0.8571429,53.13977,1
03/17/2018,15:03:00,59,559,31.05556,10000,0,0.7142857,53.13977,0
03/17/2018,15:04:00,87,1008,56,10000,0,0.8571429,53.13977,0
03/17/2018,15:05:00,83,813,45.16667,10000,0,0.7142857,53.13977,0
03/17/2018,15:06:00,302,199328,11073.78,10000,0,38.86956,54.52654,0
03/17/2018,15:07:00,298,218968,12164.89,10000,0,77.81416,54.52654,0
03/17/2018,15:08:00,297,229586,12754.78,10000,0,56.32692,54.52654,0
03/17/2018,15:09:00,282,208471,11581.72,10000,0,101.7347,54.52654,0
03/17/2018,15:10:00,295,187932,10440.67,10000,0,16.66667,54.52654,0
03/17/2018,15:11:00,121,25378,1409.889,10000,0,2.127273,54.52654,0
03/17/2018,15:12:00,57,401,22.27778,10000,0,2.745455,54.52654,0
03/17/2018,15:13:00,60,5055,280.8333,10000,0,2.490909,55.21995,0
03/17/2018,15:14:00,0,0,0,10000,0,0.5714286,55.21995,0
03/17/2018,15:15:00,26,711,39.5,10000,0,1.036364,55.91331,0
03/17/2018,15:16:00,0,0,0,10000,0,0.8571429,55.91331,0
03/17/2018,15:17:00,50,648,36,10000,0,1.581818,55.91331,0
03/17/2018,15:18:00,40,2270,126.1111,10000,0,2.745455,57.30014,1
03/17/2018,15:19:00,19,275,15.27778,10000,0,4.365854,57.30014,1
03/17/2018,15:20:00,22,62,3.444444,10000,0,5.634146,57.30014,1
03/17/2018,15:21:00,64,1410,78.33334,10000,0,6.121951,57.30014,1
03/17/2018,15:22:00,38,6324,351.3333,10000,0,1.363636,57.30014,1
03/17/2018,15:23:00,13,41,2.277778,10000,0,0.7142857,57.30014,1
03/17/2018,15:24:00,26,478,26.55556,10000,0,1.618182,57.99349,1
03/17/2018,15:25:00,31,1121,62.27778,10000,0,1.254545,58.68691,1
03/17/2018,15:26:00,14,45,2.5,10000,0,1.036364,58.68691,1
03/17/2018,15:27:00,0,0,0,10000,0,1.436364,58.68691,1
03/17/2018,15:28:00,31,236,13.11111,10000,0,2.490909,58.68691,1
03/17/2018,15:29:00,50,5142,285.6667,10000,0,0.5714286,58.68691,1
03/17/2018,15:30:00,39,453,25.16667,10000,0,1.036364,58.68691,1
03/17/2018,15:31:00,37,2455,136.3889,10000,0,1.072727,58.68691,1
03/17/2018,15:32:00,0,0,0,10000,0,0,58.68691,1
03/17/2018,15:33:00,2,7,0.3888889,10000,0,0.4285714,60.07368,1
03/17/2018,15:34:00,16,373,20.72222,10000,0,2.236364,60.07368,1
03/17/2018,15:35:00,45,2489,138.2778,10000,0,1.727273,60.07368,1
03/17/2018,15:36:00,0,0,0,10000,0,0.2857143,60.07368,1
03/17/2018,15:37:00,2,6,0.3333333,10000,0,0.2857143,60.07368,1
03/17/2018,15:38:00,0,0,0,10000,0,0.2857143,60.07368,1
03/17/2018,15:39:00,0,0,0,10000,0,0.1428571,60.07368,1
03/17/2018,15:40:00,0,0,0,10000,0,0.1428571,60.07368,1
03/17/2018,15:41:00,0,0,0,10000,0,0,60.07368,1
03/17/2018,15:42:00,22,314,17.44444,10000,0,0,60.07368,1
03/17/2018,15:43:00,0,0,0,10000,0,0,60.07368,1
03/17/2018,15:44:00,0,0,0,10000,0,0,60.07368,1
03/17/2018,15:45:00,0,0,0,10000,0,0,60.76709,1
03/17/2018,15:46:00,0,0,0,10000,0,0,60.76709,1
03/17/2018,15:47:00,0,0,0,10000,0,0,60.76709,1
03/17/2018,15:48:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:49:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:50:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:51:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:52:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:53:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,15:54:00,35,2174,120.7778,10000,0,1.181818,61.46045,1
03/17/2018,15:55:00,2,9,0.5,10000,0,3,61.46045,1
03/17/2018,15:56:00,32,1103,61.27778,10000,0,1.363636,61.46045,1
03/17/2018,15:57:00,97,12843,713.5,10000,0,1.8,61.46045,1
03/17/2018,15:58:00,2,7,0.3888889,10000,0,1.909091,61.46045,1
03/17/2018,15:59:00,0,0,0,10000,0,2.090909,60.76709,1
03/17/2018,16:00:00,12,56,3.111111,10000,0,2.236364,60.07368,1
03/17/2018,16:01:00,40,1638,91,10000,0,2.490909,60.07368,1
03/17/2018,16:02:00,28,4139,229.9444,10000,0,0.7142857,60.07368,1
03/17/2018,16:03:00,20,439,24.38889,10000,0,0,60.07368,1
03/17/2018,16:04:00,34,150,8.333333,10000,0,0,60.07368,1
03/17/2018,16:05:00,9,150,8.333333,10000,0,0.7142857,60.76709,1
03/17/2018,16:06:00,26,1543,85.72222,10000,0,0.2857143,61.11374,1
03/17/2018,16:07:00,12,287,15.94444,10000,0,0,61.46045,1
03/17/2018,16:08:00,27,256,14.22222,10000,0,0.8571429,61.46045,1
03/17/2018,16:09:00,0,0,0,10000,0,1.290909,61.46045,1
03/17/2018,16:10:00,18,31,1.722222,10000,0,1.290909,61.46045,1
03/17/2018,16:11:00,78,6211,345.0555,10000,0,0.5714286,60.76709,1
03/17/2018,16:12:00,23,1436,79.77778,10000,0,0,60.76709,1
03/17/2018,16:13:00,14,138,7.666667,10000,0,0,60.76709,1
03/17/2018,16:14:00,48,2324,129.1111,10000,0,1.581818,60.76709,1
03/17/2018,16:15:00,0,0,0,10000,0,1.872727,61.46045,1
03/17/2018,16:16:00,0,0,0,10000,0,1.836364,61.46045,1
03/17/2018,16:17:00,46,866,48.11111,10000,0,2.163636,60.76709,1
03/17/2018,16:18:00,46,2673,148.5,10000,0,1.181818,60.76709,1
03/17/2018,16:19:00,23,63,3.5,10000,0,0.2857143,60.76709,1
03/17/2018,16:20:00,42,856,47.55556,10000,0,1.290909,60.76709,1
03/17/2018,16:21:00,27,1482,82.33334,10000,0,1.109091,60.76709,1
03/17/2018,16:22:00,14,122,6.777778,10000,0,1.290909,60.76709,1
03/17/2018,16:23:00,31,1749,97.16666,10000,0,1.836364,61.46045,1
03/17/2018,16:24:00,13,135,7.5,10000,0,0.4285714,60.76709,1
03/17/2018,16:25:00,35,753,41.83333,10000,0,1.472727,60.07368,1
03/17/2018,16:26:00,0,0,0,10000,0,0.7142857,60.76709,1
03/17/2018,16:27:00,19,429,23.83333,10000,0,0.4285714,61.46045,1
03/17/2018,16:28:00,17,145,8.055555,10000,0,0.8571429,61.46045,1
03/17/2018,16:29:00,11,174,9.666667,10000,0,2.2,61.46045,1
03/17/2018,16:30:00,41,3284,182.4444,10000,0,1.509091,61.46045,1
03/17/2018,16:31:00,26,417,23.16667,10000,0,1.109091,61.11374,1
03/17/2018,16:32:00,38,934,51.88889,10000,0,1,61.46045,1
03/17/2018,16:33:00,0,0,0,10000,0,0.2857143,61.46045,1
03/17/2018,16:34:00,21,70,3.888889,10000,0,1.436364,61.46045,1
03/17/2018,16:35:00,0,0,0,10000,0,1.436364,61.46045,1
03/17/2018,16:36:00,51,2970,165,10000,0,0.7142857,61.46045,1
03/17/2018,16:37:00,34,1528,84.88889,10000,0,0,60.76709,1
03/17/2018,16:38:00,54,15383,854.6111,10000,0,0,60.76709,1
03/17/2018,16:39:00,23,2121,117.8333,10000,0,0,61.46045,1
03/17/2018,16:40:00,19,161,8.944445,10000,0,0,61.46045,1
03/17/2018,16:41:00,29,1526,84.77778,10000,0,0,61.46045,1
03/17/2018,16:42:00,20,209,11.61111,10000,0,0.1428571,61.46045,1
03/17/2018,16:43:00,31,6234,346.3333,10000,0,0.4285714,61.46045,1
03/17/2018,16:44:00,6,19,1.055556,10000,0,0,61.46045,1
03/17/2018,16:45:00,0,0,0,10000,0,0,61.46045,1
03/17/2018,16:46:00,62,1347,74.83334,10000,0,0,61.46045,1
03/17/2018,16:47:00,48,1146,63.66667,10000,0,0.1428571,62.15386,1
03/17/2018,16:48:00,21,692,38.44444,10000,0,0.2857143,61.46045,1
03/17/2018,16:49:00,27,2232,124,10000,0,0.1428571,62.50057,1
03/17/2018,16:50:00,8,27,1.5,10000,0,0,62.50057,0
03/17/2018,16:51:00,167,83773,4654.056,10000,0,0,61.46045,0
03/17/2018,16:52:00,225,180313,10017.39,10000,0,0,61.46045,0
03/17/2018,16:53:00,310,149010,8278.333,10000,0,0,60.76709,0
03/17/2018,16:54:00,311,107693,5982.944,10000,0,0,60.07368,0
03/17/2018,16:55:00,305,149023,8279.056,10000,0,0,59.72697,0
03/17/2018,16:56:00,315,138255,7680.833,10000,0,0,58.68691,0
03/17/2018,16:57:00,258,62682,3482.333,10000,0,0,58.68691,0
03/17/2018,16:58:00,245,32809,1822.722,10000,0,0,58.68691,0
03/17/2018,16:59:00,295,82133,4562.944,10000,0,0,58.68691,0
03/17/2018,17:00:00,281,108534,6029.667,10000,0,0,58.68691,0
